Date,Object,Price,Location,Category,Object Type,Material,Link
2019-01-24 00:00:00,"Sold  Jan 24, 2019 Beautiful Medieval ring 12-14 century AD. Very rare!",51,Ukraine,medieval | ,jewellery | ,?,https://www.ebay.com/itm/Beautiful-Medieval-ring-12-14-century-AD-Very-rare/132921877118?hash=item1ef2c2e27e%3Ag%3A1xwAAOSwpzRcN3oE&LH_Auction=1
2018-11-04 00:00:00,"Sold Nov 4 , 2018 Viking Bronze Medical Instrument ",17.99,,viking | ,tool | ,metal | ,
2018-10-27 00:00:00,"Sold Oct 27 , 2018 Nail Art 7 Way Nail shine Buffer Buffing Block Sanding Files Manicure Mash Tool ",0.06,China,?,tool | household | ,?,https://www.ebay.com/itm/Nail-Art-7-Way-Nail-Shiner-Buffer-Buffing-Block-Sanding-Files-Manicure-Mash-Tool/132828990875?hash=item1eed398d9b%3Ag%3AUEIAAOSwhjNbYBFA&LH_Auction=1
2019-03-13 00:00:00,"Sold  Mar 13, 2019 Lot of 5x Ancient Roman Bronze Arrowhead L=16-29mm 3",13.1,Netherlands,roman | ,weapon | ,metal | ,https://www.ebay.com/itm/Lot-of-5x-Ancient-Roman-Bronze-Arrowhead-L-16-29mm-3/223437608028?hash=item3405eb545c%3Ag%3ADq4AAOSwrYRcf-YX&LH_Auction=1
2019-01-30 00:00:00,"Sold Jan 30 , 2019 wonderful egyptian old antique ceramic faience artifact ",14.5,Thailand,egyptian  | ,?,terracotta | ,https://www.ebay.com/itm/Wonderfull-egyption-old-antique-ceramic-faience-artifact/123611946833?hash=item1cc7d89f51%3Ag%3AJfkAAOSwYTtcDVZP&LH_Auction=1
2018-12-17 00:00:00,"Sold Dec 17 , 2018 AUTHENTIC ANCIENT ROMAN GLASS MEDICINE JAR / BOTTLE 8865 ",24.52,United Kingdom,roman | ,vessel | ,glass | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-GLASS-MEDICINE-JAR-BOTTLE-L865/254015812777?hash=item3b2485b4a9%3Ag%3AdN0AAOSwcttcCkOo&LH_Auction=1
2019-03-02 00:00:00,"Sold Mar 2 , 2019 VERY RARE ANCIENT NEAR EASTERN SEAL 300 BC ( 4 ) ",16.55,United Kingdom,near east | ,jewellery | tool | ,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-SEAL-300-BC-4/312501933863?hash=item48c2911727%3Ag%3A2ogAAOSwtM9cdBkP&LH_Auction=1
2018-12-08 00:00:00,"Sold Dec 8 , 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL st Century A.D. ( 6 ) ",19.2,United Kingdom,roman | ,vessel | ,glass | ,https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-ROMAN-CLEAR-GLASS-VESSEL-1st-Century-A-D-6/312352720327?hash=item48b9ac45c7%3Ag%3ABW4AAOSwUVFcBUnv&LH_Auction=1
2018-12-21 00:00:00,"Sold Dec 21 , 2018 RARE , NEAR EASTERN BRONZE HAIR PIN CIRCA 1000 700 BC ",12.58,Cyprus,near east | ,household | ,metal | ,https://www.ebay.com/itm/RARE-NEAR-EASTERN-BRONZE-HAIR-PIN-CIRCA-1000-700-BC/392193623365?hash=item5b508fc545%3Ag%3AACUAAOSwZb5bOpOW&LH_Auction=1
2018-10-27 00:00:00,"Sold Oct 27 , 2018 PERFECT Clean Ancient Greek Bronze SEAL Ring Circa 500 300 BC WEARABLE ",15.5,Cyprus,greek | ,jewellery | tool | ,metal | ,https://www.ebay.com/itm/PERFECT-Clean-Ancient-Greek-Bronze-SEAL-Ring-Circa-500-300-BC-WEARABLE/113312998416?hash=item1a61fb2410%3Ag%3AqzgAAOSw4KVbxfO3&LH_Auction=1
2018-12-08 00:00:00,"Sold Dec 8 , 2018 FANTASTIC VERY RARE MEDIEVAL SILVERED BRACELET SUPERB DETAIL.25.1 gp160 MM ",31.96,United Kingdom,medieval | ,jewellery | ,metal | ,https://www.ebay.com/itm/FANTASTIC-VERY-RARE-MEDIEVAL-SILVERED-BRACELET-SUPERB-DETAIL-25-1-GR-60-MM/254002252355?hash=item3b23b6ca43%3Ag%3ArRMAAOSwiSVb%7EjBB&LH_Auction=1
2019-03-03 00:00:00,"Sold Mar 3 , 2019 CIRCA 664 33245 ANCIENT EGYPTIAN shanti shanti WITH HIEROGLYPHICS ",56.03,United Kingdom,egyptian  | ,statue | text | ,?,https://www.ebay.com/itm/CIRCA-664-332BC-ANCIENT-EGYPTIAN-USHABTI-SHABTI-WITH-HIEROGLYPHICS/153388906473?hash=item23b6b0f7e9%3Ag%3Aod4AAOSwJ-xcbp7-&LH_Auction=1
2019-03-02 00:00:00,"Sold Mar 2 , 2019 Ancient Viking Bronze Scabbard fitting . Locket of Norse knife , c 950 1000 Ad . ",47.32,United Kingdom,viking | ,weapon | religious | tool | ,metal | ,https://www.ebay.com/itm/Ancient-Viking-Bronze-Scabbard-fitting-Locket-of-Norse-KNlFE-c-950-1000-Ad/264211024323?hash=item3d843449c3%3Ag%3APEoAAOSwuopccYxw&LH_Auction=1
2018-11-21 00:00:00,"Sold Nov 21 , 2018 AUTHENTIC MEDIEVAL VIKING ERA BRONZE RING we RUNIC DECORATION WEARABLE 5319 ",5.42,United Kingdom,medieval | viking | ,jewellery | decoration | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-BRONZE-RING-W-RUNIC-DECORATION-WEARABLE-H319/253978957627?hash=item3b2253573b%3Ag%3A%7EIEAAOSwbX1b6vCo&LH_Auction=1
2018-11-04 00:00:00,"Sold Nov 4 , 2018 VERY RARE ROMAN PERIOD BRONZE FERTILITY RING , LARGE PHALLUS ON top ",79.99,Norway,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/VERY-RARE-ROMAN-PERIOD-BRONZE-FERTILITY-RING-LARGE-PHALLUS-ON-TOP/323522824297?hash=item4b53768869%3Ag%3AhnYAAOSw01Jbns3i&LH_Auction=1
2019-03-11 00:00:00,"Sold Mar 11 , 2019 MUSEUM QUALITY INDUS VALLEY PAINTED PLATE CIRCA 1900 1000 BC ",47.32,Cyprus,india | ,?,?,https://www.ebay.com/itm/MUSEUM-QUALITY-INDUS-VALLEY-PAINTED-PLATE-CIRCA-1900-1000-BC/202609152086?hash=item2f2c725056%3Ag%3AdrIAAOSwcHRcdb7G&LH_Auction=1
2019-03-04 00:00:00,"Sold Mar 4 , 2019 Ancient Roman , colchester One Piece ' Type , Decorated , Fibula Brooch , st C AD ",21.03,United Kingdom,roman | ,clothing | ,?,https://www.ebay.com/itm/Ancient-Roman-Colchester-One-Piece-Type-Decorated-Fibula-Brooch-1st-C-AD/392245319272?hash=item5b53a49668%3Ag%3AqRQAAOSw0TpcYecn&LH_Auction=1
2019-01-20 00:00:00,"Sold Jan 20 , 2019 POST MEDIEVAL BRITISH SILVER SIGNET RING . CULTISTS ? UNUSUAL DESIGN ON bevel ",26.49,United Kingdom,medieval | ,jewellery | ,metal | ,https://www.ebay.com/itm/POST-MEDIEVAL-BRITISH-SILVER-SIGNET-RING-CULTISTS-UNUSUAL-DESIGN-ON-BEZEL/153334879736?hash=item23b37895f8%3Ag%3AxIUAAOSwsTJcNyT-&LH_Auction=1
2019-02-17 00:00:00,"Sold Feb 17 , 2019 Ancient ROMAN LEGIONARY Natural Gemstone SILVER Ring ",72,Macedonia,roman | ,jewellery | ,metal | stone | ,https://www.ebay.com/itm/Ancient-ROMAN-LEGIONARY-Natural-Gemstone-SILVER-Ring/113630306107?hash=item1a74e4df3b%3Ag%3AIkkAAOSwHQxcYFzi&LH_Auction=1
2019-01-26 00:00:00,"Sold Jan 26 , 2019 VERY RARE ANCIENT NEAR EASTERN CARNELIAN SEAL 300 BC ( 3 ) ",13.91,United Kingdom,near east | ,jewellery | tool | ,stone | ,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-CARNELIAN-SEAL-300-BC-3/312438159393?hash=item48bec3f821%3Ag%3Amo0AAOSwijtcRf%7Eh&LH_Auction=1
2019-04-01 00:00:00,"Sold Apr 1 , 2019 EXTREMELY ANCIENT STONE BEADS ! AMAZING ! 5000 years old ! 3000BC~~~no reserve ",14.39,United States,?,jewellery | ,stone | ,https://www.ebay.com/itm/EXTREMELY-ANCIENT-STONE-BEADS-AMAZING-5000-years-old-3000BC-no-reserve/401735283393?hash=item5d8949f2c1%3Ag%3AsssAAOSwLcNclYnX&LH_Auction=1
2019-05-01 00:00:00,"Sold May 1 , 2019 Rare Large Ancient Egyptian Winged Scarab Beetle.664/332BC ",60.35,0,egyptian  | ,jewellery | tool | ,?,"Luxor, Egypt"
2019-02-22 00:00:00,"Sold Feb 22 , 2019 AUTHENTIC ANCIENT ROMAN BRONZE DISC SUN SHAPED BROOCH / FIBULA 1322 ",21.19,United Kingdom,roman | ,clothing | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-BRONZE-DISC-SUN-SHAPED-BROOCH-FIBULA-J322/254114652397?hash=item3b2a69e0ed%3Ag%3A3OEAAOSwYpVcXard&LH_Auction=1
2018-12-20 00:00:00,"Sold Dec 20 , 2018 SUPERB LOT OF 5 Ancient Greek Scythian Arrow Heads Bronze th c BC ",22.5,Austria,greek | central asia | ,weapon | ,metal | ,https://www.ebay.com/itm/SUPERB-LOT-OF-5-Ancient-Greek-Scythian-Arrow-Heads-Bronze-5th-c-BC/323598051281?hash=item4b57f267d1%3Ag%3ARqwAAOSwsDZb8v2F&LH_Auction=1
2019-02-15 00:00:00,"Sold Feb 15 , 2019 AUTHENTIC MEDIEVAL VIKING ERA BRONZE PENDANT we BELL TASSELS 9249 ",19.88,United Kingdom,medieval | viking | ,jewellery | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-BRONZE-PENDANT-W-BELL-TASSELS-j249/254114323517?hash=item3b2a64dc3d%3Ag%3AkxsAAOSwjXZcXWxO&LH_Auction=1
2019-01-27 00:00:00,"Sold Jan 27 , 2019 5 Ancient Neolithic Quartz Amulets , Stone Age , VERY RARE ! ! TOP ! ! ",10.37,Germany,pre-historic | ,religious | ,stone | ,https://www.ebay.com/itm/5-Ancient-Neolithic-Quartz-Amulets-Stone-Age-VERY-RARE-TOP/153349197273?hash=item23b4530dd9%3Ag%3A4IIAAOSwQAdcR0Uw&LH_Auction=1
2019-04-23 00:00:00,"Sold Apr 23 , 2019 CIRCA 1900 BC EGYPTIAN BLUE GLAZE shanti STATUE INTACT ",77.4,0,egyptian  | ,statue | ,terracotta | ,"CYPRUS, Cyprus"
2018-11-18 00:00:00,"Sold Nov 18 , 2018 NICE VIKING ERA BRONZE FINGER RING WITH STYLIZED SNAKES ON bevel WEARABLE ",9.99,Austria,viking | ,jewellery | ,metal | ,https://www.ebay.com/itm/NICE-VIKING-ERA-BRONZE-FINGER-RING-WITH-STYLIZED-SNAKES-ON-BEZEL-WEARABLE/223226577634?hash=item33f95742e2%3Ag%3AG%7EAAAOSwlY5bvi68&LH_Auction=1
2019-04-24 00:00:00,"Sold Apr 24 , 2019 ROMAN ANCIENT BRONZE FIBULA BROOCH 200 400 AD ( 4 ) ",10.57,0,roman | ,clothing | ,metal | ,"London, United Kingdom"
2019-02-08 00:00:00,"Sold Feb 8 , 2019 Roman Old calender Type Beads With Two Man Art ",10,United States,roman | ,jewellery | ,?,https://www.ebay.com/itm/Roman-Old-Cilender-Type-Beads-With-Two-Man-Art/382770987741?hash=item591eedc2dd%3Ag%3AZ14AAOSwQqNcNbQC&LH_Auction=1
2018-12-02 00:00:00,"Sold Dec 2 , 2018 BRONZE AGE 33.2000 BC ARCHAIC SPECTACLE BROOCH GIFT CHRISTMAS 19 ",24.52,United Kingdom,bronze age | ,clothing | ,?,https://www.ebay.com/itm/BRONZE-AGE-CA-2000-BC-ARCHAIC-SPECTACLE-BROOCH-GIFT-CHRISTMAS-19/264059614280?hash=item3d7b2df448%3Ag%3A9EMAAOSw29Jb-xH9&LH_Auction=1
2018-10-25 00:00:00,"Sold Oct 25 , 2018 ROMAN BRITISH POTTERY INCLUDING SAMIAN ",4.13,United Kingdom,roman | ,vessel | ,terracotta | ,https://www.ebay.com/itm/ROMAN-BRITISH-POTTERY-INCLUDING-SAMIAN/352486266848?hash=item5211d197e0%3Ag%3AHLQAAOSwk-9bxFup&LH_Auction=1
2018-11-26 00:00:00,"Sold Nov 26 , 2018 Very Nice Condition Roman/Byzantine Buckle Plate ",9.68,United Kingdom,greek | roman | ,clothing | ,?,https://www.ebay.com/itm/Very-Nice-Condition-Roman-Byzantine-Buckle-Plate/273563187242?hash=item3fb1a2f82a%3Ag%3AuKUAAOSwMg5b7q0A&LH_Auction=1
2019-04-13 00:00:00,"Sold Apr 13 , 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC ( 16 ) ",16.4,0,egyptian  | ,religious | ,?,"Forest Row, East Sussex, United Kingdom"
2019-03-09 00:00:00,"Sold Mar 9 , 2019 ULTRA RARE PHOENICIAN FIGURE STATUETTE 30059 SUPER QUALITY ( VERY LARGE SIZE ) ( 1 ) ",47.32,United Kingdom,near east | ,statue | ,?,https://www.ebay.com/itm/ULTRA-RARE-PHOENICIAN-FIGURE-STATUETTE-300BC-SUPER-QUALITY-VERY-LARGE-SIZE-1/312514703943?hash=item48c353f247%3Ag%3AY7kAAOSw%7E2xcfS3O&LH_Auction=1
2018-10-27 00:00:00,"Sold Oct 27 , 2018 Outstanding Ancient Roman Bronze Key Great Artifact circa 200 AD ( 1122. ) ",49.04,United Kingdom,roman | ,household | ,metal | ,https://www.ebay.com/itm/Outstanding-Ancient-Roman-Bronze-Key-Great-Artifact-circa-200-AD-1122/401620565665?hash=item5d82737ea1%3Ag%3AgVEAAOSwUF9a0LjM&LH_Auction=1
2019-03-19 00:00:00,"Sold Mar 19 , 2019 Rare ancient Near Eastern heavy bronze cylinder seal pendant , 300 bc ",27.6,United Kingdom,near east | ,jewellery | tool | ,metal | ,https://www.ebay.com/itm/Rare-ancient-Near-Eastern-heavy-bronze-cylinder-seal-pendant-300-bc/254163301941?hash=item3b2d503635%3Ag%3ABRcAAOSwxBNcikHa&LH_Auction=1
2018-11-11 00:00:00,"Sold Nov 11 , 2018 RARE HUGE PHOENICIAN GLASS FACE PIN 30059 SUPER QUALITY ( 2 ) ",27.1,United Kingdom,near east | ,clothing | ,glass | ,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-GLASS-FACE-PIN-300BC-SUPER-QUALITY-2/312301034129?hash=item48b6979a91%3Ag%3AdCQAAOSwypZb4Zz0&LH_Auction=1
2018-12-22 00:00:00,"Sold Dec 22 , 2018 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 11 ) ",42.38,United Kingdom,near east | ,jewellery | ,?,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-11/312383923239?hash=item48bb886427%3Ag%3AYjcAAOSwcqxcF9kQ&LH_Auction=1
2019-04-22 00:00:00,"Sold Apr 22 , 2019 Ancient suspension copper viking AMULET ` shield d' ",1.25,0,viking | ,religious | weapon | ,metal | ,"Ukraine, Ukraine"
2018-10-27 00:00:00,"Sold Oct 27 , 2018 Ancient Roman Senatorial Legionary SILVER ring Leg VI victim amazing HUGE HEAVY ",42,Bulgaria,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/Ancient-Roman-Senatorial-Legionary-SILVER-ring-Leg-VI-Victrix-amazing-HUGE-HEAVY/332842310219?hash=item4d7ef29a4b%3Ag%3AABUAAOSwKQFbxb99&LH_Auction=1
2019-04-04 00:00:00,"Sold Apr 4 , 2019 NICE ROMAN TO MEDIEVAL BRONZE BELLS FOUND WITH METAL DETECTOR ",18.0,0,roman | medieval | ,household | ,metal | ,
2019-01-23 00:00:00,"Sold Jan 23 , 2019 LOT OF 5 ROMAN / MEDIEVAL DECORATED WEARABLE RINGS GREAT ARTIFACTS ",21.99,Austria,roman | medieval | ,jewellery | ,?,https://www.ebay.com/itm/LOT-OF-5-ROMAN-MEDIEVAL-DECORATED-WEARABLE-RINGS-GREAT-ARTIFACTS/223328571111?hash=item33ff6b8ee7%3Ag%3A0AoAAOSw3GlcP3IH&LH_Auction=1
2019-04-19 00:00:00,"Sold Apr 19 , 2019 ANCIENT ROMAN GLASS BEAD NECKLACE CIRCA and C AD NO RESERVE ! ! 0133 ",15.74,0,roman | ,jewellery | ,glass | ,"Uk, United Kingdom"
2018-11-29 00:00:00,"Sold Nov 29 , 2018 SCARCE ANCIENT ROMAN BRONZE PLATE TYPE BROOCH . RUNNING BEAST ",32.55,Canada,roman | ,clothing | ,metal | ,https://www.ebay.com/itm/SCARCE-ANCIENT-ROMAN-BRONZE-PLATE-TYPE-BROOCH-RUNNING-BEAST/153273164519?hash=item23afcae2e7%3Ag%3A5mMAAOSwsGpb9yyd&LH_Auction=1
2019-03-31 00:00:00,"Sold Mar 31 , 2019 AUTHENTIC ANCIENT ROMAN judaea TERRACOTTA OIL LAMP ",26.29,United Kingdom,roman | near east | ,vessel | ,terracotta | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-JUDAEAN-TERRACOTTA-OIL-LAMP/264253418009?hash=item3d86bb2a19%3Ag%3AvccAAOSwFeNcl9rU&LH_Auction=1
2018-12-22 00:00:00,"Sold Dec 22 , 2018 NICE LOT OF 18 ANCIENT ROMAN BRONZE ARTIFACTS applique 2 th CENTURY AD 8222 ",7.28,Canada,roman | ,?,metal | ,https://www.ebay.com/itm/NICE-LOT-OF-18-ANCIENT-ROMAN-BRONZE-ARTIFACTS-APPLIQUES-2-4th-CENTURY-AD-D222/302867508246?hash=item46844f6c16%3Ag%3AgZ0AAOSwVH5bi%7Esd&LH_Auction=1
2018-11-28 00:00:00,"Sold Nov 28 , 2018 ANCIENT ROMAN SILVER SENATORIAL LEGIONARY RING roman inscriptions liberty ",51,Bulgaria,roman | ,jewellery | text | ,metal | ,https://www.ebay.com/itm/ANCIENT-ROMAN-SILVER-SENATORIAL-LEGIONARY-RING-roman-inscriptions-LIBERTA/323562543743?hash=item4b55d49a7f%3Ag%3A76YAAOSwuJRb9c5L&LH_Auction=1
2018-10-21 00:00:00,"Sold Oct 21 , 2018 5 Ancient Egyptian Scarab Beads Antique Cards with Some Beads ",177.5,United States,egyptian  | ,jewellery | tool | ,?,https://www.ebay.com/itm/5-Ancient-Egyptian-Scarab-Beads-Antique-Cards-with-Some-Beads/253932787496?hash=item3b1f92d728%3Ag%3Ak1kAAOSwIUpbwpvG&LH_Auction=1
2019-04-27 00:00:00,"Sold Apr 27 , 2019 VERY RARE ANCIENT ROMAN PERIOD GAMING DICE and ord Cent AD ( 3 ) ",19.02,0,roman | china | ,household | ,?,"Forest Row, East Sussex, United Kingdom"
2019-04-26 00:00:00,"Sold Apr 26 , 2019 PERFECT RARE VINTAGE MASSIVE EGYPTIAN GLAZED RING WITH RAMS HEAD ON THE TOP ",9.84,0,egyptian  | ,jewellery | ,terracotta | ,"CYPRUS, Cyprus"
2019-03-20 00:00:00,"Sold Mar 20 , 2019 LOT OF 19 ANCIENT VIKING ERA ARROW HEAD ",40,,viking | ,weapon | ,?,
2019-03-13 00:00:00,"Sold  Mar 13, 2019 Ancient Roman Bronze Arrowhead L=25x7mm",15.5,,roman | ,weapon | ,metal | ,
2019-01-06 00:00:00,"Sold Jan 6 , 2019 Intaglio cameo venetian gem seal egyptian seal cassie grand tour souvenir glass ",39.99,Australia,medieval | egyptian  | ,jewellery | tool | ,stone | glass | ,https://www.ebay.com/itm/Intaglio-cameo-venetian-gem-seal-egyptian-seal-tassie-grand-tour-souvenir-glass/173718436135?hash=item28726cf927%3Ag%3AkrIAAOSw7HhcK8Xp&LH_Auction=1
2019-04-16 00:00:00,"Sold Apr 16 , 2019 LATE MEDIEVAL NEAR EAST BRONZE OIL LAMP ORNAMENT WITH GRIFFIN HEAD CA 1500 AD ",55.09,0,medieval | near east | ,vessel | decoration | ,metal | ,
2019-04-15 00:00:00,"Sold Apr 15 , 2019 Fibula fog roman 16 ",22.34,0,roman | ,clothing | ,?,"EU, Germany"
2019-02-02 00:00:00,"Sold Feb 2 , 2019 BEAUTIFUL ANCIENT EGYPTIAN BLUE CAT AMULET 300 BC ( 9 ) ",21.45,United Kingdom,egyptian  | ,religious | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-CAT-AMULET-300-BC-9/312448629007?hash=item48bf63b90f%3Ag%3AZCoAAOSw5xhcTxxk&LH_Auction=1
2018-11-17 00:00:00,"Sold Nov 17 , 2018 ARABIC TRADITION MUGHALATH BOX INCENSE WOOD GOLD RELIGIOUS SPIRITUAL ",11.49,,near east | ,religious | ,metal | wood | ,
2018-11-30 00:00:00,"Sold Nov 30 , 2018 RARE ANCIENT HUGE PHOENICIAN FACE PENDANT 30059 ( 5 ) ",4.13,United Kingdom,near east | ,jewellery | ,?,https://www.ebay.com/itm/RARE-ANCIENT-HUGE-PHOENICIAN-FACE-PENDANT-300BC-5/332903878038?hash=item4d829e0d96%3Ag%3Aza8AAOSwC%7EBb-wuz&LH_Auction=1
2019-04-27 00:00:00,"Sold Apr 27 , 2019 CIRCA 300 400.8 ROMAN BRONZE CHARIOT FITTING FACE OF MEDUSA VERY RARE ",28.86,0,roman | ,religious | ,metal | ,"Didcot, United Kingdom"
2019-03-13 00:00:00,"Sold Mar 13 , 2019 Rare ancient glass Phoenician face pendant , 300 bc . ",30.23,United Kingdom,near east | ,jewellery | ,glass | ,https://www.ebay.com/itm/Rare-ancient-glass-Phoenician-face-pendant-300-bc/254155616111?hash=item3b2cdaef6f%3Ag%3AHK0AAOSwuN9cgl4a&LH_Auction=1
2019-03-02 00:00:00,"Sold Mar 2 , 2019 ANCIENT EGYPTIAN COPTIC BEAD NECKLACE , LATE PERIOD 664 332 BC ( 1 ) ",22.51,United Kingdom,egyptian  | ,jewellery | ,?,https://www.ebay.com/itm/ANCIENT-EGYPTIAN-COPTIC-BEAD-NECKLACE-LATE-PERIOD-664-332-BC-1/312501740062?hash=item48c28e221e%3Ag%3ArTQAAOSwO-hcT05R&LH_Auction=1
2019-02-22 00:00:00,"Sold Feb 22 , 2019 NEOLITHIC BRITISH FLINT handle , HONEY COLOURED ",44.14,United Kingdom,pre-historic | ,?,stone | ,https://www.ebay.com/itm/NEOLITHIC-BRITISH-FLINT-HANDAXE-HONEY-COLOURED/352592372708?hash=item521824a3e4%3Ag%3AEekAAOSwLXFcYp1n&LH_Auction=1
2019-03-22 00:00:00,"Sold Mar 22 , 2019 Rare piece of ancient Egyptian civilization 5 ",25.95,Egypt,egyptian  | ,?,?,https://www.ebay.com/itm/Rare-piece-of-ancient-Egyptian-civilization-5/183727217964?hash=item2ac6fedd2c%3Ag%3AJOEAAOSwk45ceJvm&LH_Auction=1
2019-03-29 00:00:00,"Sold Mar 29 , 2019 Battle Mace listen , kieran Rus Vikings 10 with century AD ",14.51,Ukraine,russian | viking | ,weapon | ,?,https://www.ebay.com/itm/Battle-Mace-Kisten-Kievan-Rus-Vikings-10-13th-century-AD/183738566661?hash=item2ac7ac0805%3Ag%3AHAcAAOSwH4lckMJq&LH_Auction=1
2019-03-29 00:00:00,"Sold Mar 29 , 2019 Roman Old Rare Agate stone Seal intaglio Arrow Hunter # 10 ",10.5,United Kingdom,roman | ,jewellery | weapon | tool | ,stone | ,https://www.ebay.com/itm/Roman-Old-Rare-Agate-stone-Seal-intaglio-Arrow-Hunter-10R/283429032605?hash=item41fdafd29d%3Ag%3AtdkAAOSwu%7Elcl7Iv&LH_Auction=1
2018-11-30 00:00:00,"Sold Nov 30 , 2018 ANCIENT ROMAN PERIOD DECORATED DICE and ord Cent AD ( 1 ) ",21.93,United States,roman | ,household | ,?,https://www.ebay.com/itm/ANCIENT-ROMAN-PERIOD-DECORATED-DICE-2nd-3rd-Cent-AD-1/332903673827?hash=item4d829aefe3%3Ag%3Ao0EAAOSwEVlb-u9R&LH_Auction=1
2018-12-26 00:00:00,"Sold Dec 26 , 2018 Roman Old 22. karate Gold Lovely Ring Jade Stone & Faces # or ",306,Thailand,roman | ,jewellery | ,metal | stone | ,https://www.ebay.com/itm/Roman-Old-22k-karat-Gold-Lovely-Ring-Jade-Stone-Faces-7R/273621102950?hash=item3fb516b166%3Ag%3AKp0AAOSwbKdcHTUM&LH_Auction=1
2019-01-10 00:00:00,"Sold Jan 10 , 2019 extremely ancient old ring bronze legionary roman ring bronze rare type ",12.99,,roman | ,jewellery | ,metal | ,
2019-04-26 00:00:00,"Sold Apr 26 , 2019 Ancient Roman Erotic Amulet . Carved Stone Phallus / falls Pendant , c 250 350 Ad . ",13.77,0,roman | ,religious | tool | jewellery | ,stone | ,"Eltham, London, United Kingdom"
2018-11-30 00:00:00,"Sold Nov 30 , 2018 MUSEUM QUALITY ROMAN BRONZE SHORT SPEAR HEARD CIRCA 100 200 AD ",24.52,United Kingdom,roman | ,weapon | ,metal | ,https://www.ebay.com/itm/MUSEUM-QUALITY-ROMAN-BRONZE-SHORT-SPEAR-HEARD-CIRCA-100-200-AD/392178868294?hash=item5b4faea046%3Ag%3Ats8AAOSwJ%7E5b-D9K&LH_Auction=1
2019-04-13 00:00:00,"Sold Apr 13 , 2019 Ancient Viking Necklace String . Norse Ancient Glass & Bony Amulets , 950 1000 Ad . ",71.87,0,viking | ,jewellery | religious | ,glass | ,"Eltham, London, United Kingdom"
2018-11-28 00:00:00,"Sold Nov 28 , 2018 SCARCE TERRACOTTA INDUS VALLEY MUG STOPPER CIRCA 1900 BC ",17.47,,india | ,?,terracotta | ,
2018-11-03 00:00:00,"Sold Nov 3 , 2018 unique bacteria stone double side intaglio ",15,,?,jewellery | ,stone | ,
2018-11-25 00:00:00,"Sold Nov 25 , 2018 VERY RARE ANCIENT ROMAN GLASS VESSEL st Century A.D. ( 1 ) ",29.97,United Kingdom,roman | ,vessel | ,glass | ,https://www.ebay.com/itm/VERY-RARE-ANCIENT-ROMAN-GLASS-VESSEL-1st-Century-A-D-1/312329633424?hash=item48b84bfe90%3Ag%3AX%7E0AAOSwjrFb9Ccg&LH_Auction=1
2019-01-11 00:00:00,"Sold Jan 11 , 2019 Coin silver ",0.99,Albania,?,coin | ,metal | ,https://www.ebay.com/itm/Coin-silver/113511210712?hash=item1a6dcb9ed8%3Ag%3AidEAAOSw4aha8hBH&LH_Auction=1
2018-10-31 00:00:00,"Sold Oct 31 , 2018 Ancient bronze ring ",16.06,Ukraine,?,jewellery | ,metal | ,https://www.ebay.com/itm/Ancient-bronze-ring/264007656090?hash=item3d7815229a%3Ag%3AI5cAAOSwSYdb0uqv&LH_Auction=1
2018-12-08 00:00:00,"Sold Dec 8 , 2018 BEAUTIFUL ANCIENT EGYPTIAN BLUE AMULET 300 BC ( 3 ) ",17.59,United Kingdom,egyptian  | ,religious | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-AMULET-300-BC-3/312352737359?hash=item48b9ac884f%3Ag%3A7TMAAOSwmkBcBU0Z&LH_Auction=1
2018-12-23 00:00:00,"Sold Dec 23 , 2018 Glass Grand Tour intaglio cameo roman paste souvenir james cassie Neoclassical ",82,Australia,roman | ,jewellery | ,glass | ,https://www.ebay.com/itm/Glass-Grand-Tour-intaglio-cameo-roman-paste-souvenir-james-tassie-Neoclassical/173697931234?hash=item28713417e2%3Ag%3ArzAAAOSwaSVcGVP5&LH_Auction=1
