Date,Object,Price,Location,Category,Object Type,Material,Seller,Link
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9 with CENTURY AD ( 5 ) ",23.53,United Kingdom,viking | ,weapon | ,metal | ,hands_of_history,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-LARGE-ARROW-HEAD-9-10th-CENTURY-AD-5/312906021637?hash=item48daa6fb05%3Ag%3A33cAAOSwZTNeAKUN&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9 with CENTURY AD ( 6 ) ",17.65,United Kingdom,viking | ,weapon | ,metal | ,hands_of_history,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-LARGE-ARROW-HEAD-9-10th-CENTURY-AD-6/312906179727?hash=item48daa9648f%3Ag%3AzJ0AAOSwFZNeALQh&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9 with CENTURY AD ( 7 ) ",18.95,United Kingdom,viking | ,weapon | ,metal | ,hands_of_history,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-LARGE-ARROW-HEAD-9-10th-CENTURY-AD-7/312906233094?hash=item48daaa3506%3Ag%3A6g4AAOSw7PNeALlX&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9 with CENTURY AD ( 8 ) ",18.3,United Kingdom,viking | ,weapon | ,metal | ,hands_of_history,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-LARGE-ARROW-HEAD-9-10th-CENTURY-AD-8/312906248316?hash=item48daaa707c%3Ag%3AqywAAOSwGTheALxy&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9 with CENTURY AD ( 9 ) ",29.8,United Kingdom,viking | ,weapon | ,metal | ,hands_of_history,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-LARGE-ARROW-HEAD-9-10th-CENTURY-AD-9/312906277899?hash=item48daaae40b%3Ag%3AUTgAAOSwT9ZeAMBR&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ANTIQUE ANCIENT EGYPTIAN Jewelry Box Key Life Sons Horus Isis 1840 Bc ",46.0,Egypt,egyptian  | ,religious | jewellery | household | ,?,egy.antique,https://www.ebay.com/itm/RARE-ANTIQUE-ANCIENT-EGYPTIAN-Jewelry-Box-Key-Life-Sons-Horus-Isis-1840-Bc/233441096782?hash=item365a2c744e%3Ag%3AInUAAOSwkxtd%7Edxk&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Rare Antique Ancient Egyptian papyrus God basket Cat Protection scarb1620 1530.0 ",49.0,Egypt,egyptian  | ,religious | statue | ,papyrus | ,ancientegyptianstatues,https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-papyrus-God-Bastet-Cat-Protection-scarb1620-1530BC/392599914533?hash=item5b68c74825%3Ag%3Apn0AAOSw6Fhd6qXA&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Rare Antique Ancient Egyptian steal Goddess Isis Good Health Medicine1820 174042 ",49.0,Egypt,egyptian  | ,religious | ,?,ancientegyptianstatues,https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-Stela-Goddess-Isis-Good-Health-Medicine1820-1740BC/392599941168?hash=item5b68c7b030%3Ag%3AAU8AAOSw1nZdzvSC&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Rare Antique Faience Scarab Beetle Amulet Figurine Ancient Egyptian ",25.0,Canada,egyptian  | ,tool | religious | statue | jewellery | ,terracotta | ,ancient_house,https://www.ebay.com/itm/Rare-Antique-Faience-Scarab-Beetle-Amulet-Figurine-Ancient-Egyptian/164000227104?hash=item262f2cdf20%3Ag%3Aeb0AAOSwkP1d7JvT&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE BEAUTIFUL ANCIENT EGYPTIAN BUST 300 BC ( 1 ) ",30.78,United Kingdom,egyptian  | ,statue | ,?,hands_of_history,https://www.ebay.com/itm/RARE-BEAUTIFUL-ANCIENT-EGYPTIAN-BUST-300-BC-1/312905918227?hash=item48daa56713%3Ag%3AEhkAAOSwhvpeAJft&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE BEAUTIFUL ANCIENT EGYPTIAN BUST 300 BC ( 2 ) ",7.19,United Kingdom,egyptian  | ,statue | ,?,hands_of_history,https://www.ebay.com/itm/RARE-BEAUTIFUL-ANCIENT-EGYPTIAN-BUST-300-BC-2/312905979324?hash=item48daa655bc%3Ag%3AMqAAAOSwMlheAKDU&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING 30059 ( 1 ) ",16.34,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-BEAUTIFUL-PHOENICIAN-DECORATIVE-FINGER-RING-300BC-1/312905920594?hash=item48daa57052%3Ag%3A2icAAOSwTqteAJjE&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING 30059 ( 2 ) ",35.29,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-BEAUTIFUL-PHOENICIAN-DECORATIVE-FINGER-RING-300BC-2/312906023219?hash=item48daa70133%3Ag%3AW3AAAOSwce1eAKVJ&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE BYZANTINE VERY RARE GLASS SEAL PENDANT WITH CROSS AMULET 3.35  28.07  ",11.11,United Kingdom,greek | ,jewellery | religious | tool | ,glass | ,roman.land,https://www.ebay.com/itm/RARE-BYZANTINE-VERY-RARE-GLASS-SEAL-PENDANT-WITH-CROSS-AMULET-3-3gr-28-0mm/264565834947?hash=item3d995a44c3%3Ag%3AaTAAAOSwArtd88Nb&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE CIRCA 2500 1000 BC NEAR EAST TERRACOTTA sample 34.488 mm ",26.14,United Kingdom,near east | ,?,terracotta | ,roman.land,https://www.ebay.com/itm/RARE-CIRCA-2500-1000-BC-NEAR-EAST-TERRACOTTA-TAMPLET-34-4gr-39mm/254456325515?hash=item3b3ec7658b%3Ag%3AapIAAOSwqQpd-SJR&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE FISH VIKING SILVER PENDANT CIRCA 900 1000 AD 3.64  38.056 ",9.15,United Kingdom,viking | ,jewellery | ,metal | ,roman.land,https://www.ebay.com/itm/RARE-FISH-VIKING-SILVER-PENDANT-CIRCA-900-1000-AD-3-6gr-38-0mm/264565570842?hash=item3d99563d1a%3Ag%3AQRsAAOSww-dd823U&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Rare genuine ancient bronze Celtic Scythian Greek trilobite arrowhead intact bbc ",19.5,United States,celtic | greek | central asia | ,weapon | ,metal | ,cameleoncoins,https://www.ebay.com/itm/Rare-genuine-ancient-bronze-Celtic-Scythian-Greek-trilobate-arrowhead-intact-3BC/303415448106?hash=item46a4f8522a%3Ag%3ARM8AAOSwWSVd8FxJ&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Rare Genuine Original Roman Silver Soldiers Ring artifact intact Size 10 US ",95.0,United States,roman | ,jewellery | ,metal | ,cameleoncoins,https://www.ebay.com/itm/Rare-Genuine-Original-Roman-Silver-Soldiers-Ring-artifact-intact-Size-10-US/303421541374?hash=item46a5554bfe%3Ag%3Ay1IAAOSwsFJd%7EmWe&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 1 ) ",28.76,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-1/312905925391?hash=item48daa5830f%3Ag%3AJZ8AAOSwOEJeAJmI&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 10 ) ",21.96,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-10/312906336853?hash=item48daabca55%3Ag%3AqMoAAOSwRS9eAMk4&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 11 ) ",30.06,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-11/312906393217?hash=item48daaca681%3Ag%3AieAAAOSwmbReANS1&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 12 ) ",7.58,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-12/312906394132?hash=item48daacaa14%3Ag%3Am2cAAOSwGJVeANT7&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 13 ) ",15.01,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-13/312906419629?hash=item48daad0dad%3Ag%3ABb4AAOSwDCBeANqH&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 2 ) ",41.83,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-2/312905985866?hash=item48daa66f4a%3Ag%3A1zgAAOSwnxxeAKF3&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 3 ) ",11.84,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-3/312906056439?hash=item48daa782f7%3Ag%3A-KYAAOSwrWBeAKk3&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 4 ) ",10.54,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-4/312906104457?hash=item48daa83e89%3Ag%3AVq4AAOSwujheAK2%7E&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 5 ) ",4.18,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-5/312906160814?hash=item48daa91aae%3Ag%3A60QAAOSwtPReALK6&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 6 ) ",20.91,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-6/312906220125?hash=item48daaa025d%3Ag%3AFtoAAOSwIgZeALe9&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 7 ) ",14.51,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-7/312906243967?hash=item48daaa5f7f%3Ag%3Ae-IAAOSwi7xeALsZ&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 8 ) ",47.06,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-8/312906298456?hash=item48daab3458%3Ag%3AznkAAOSwdzxeAMPB&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN FACE PENDANT 30059 SUPER QUALITY ( 9 ) ",17.12,United Kingdom,near east | ,jewellery | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-9/312906327314?hash=item48daaba512%3Ag%3ApTkAAOSwjCBeAMdW&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN GAMING PIECE 30059 SUPER QUALITY ( 1 ) ",7.84,United Kingdom,near east | china | ,household | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-GAMING-PIECE-300BC-SUPER-QUALITY-1/312905954002?hash=item48daa5f2d2%3Ag%3AiDYAAOSwzG9d5OL5&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN GAMING PIECE 30059 SUPER QUALITY ( 2 ) ",20.91,United Kingdom,near east | china | ,household | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-GAMING-PIECE-300BC-SUPER-QUALITY-2/312906400659?hash=item48daacc393%3Ag%3AQjAAAOSwczxeANZ3&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN MOSAIC GLASS SPOON 30059 SUPER QUALITY ( 1 ) ",87.58,United Kingdom,near east | ,household | ,glass | ,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-MOSAIC-GLASS-SPOON-300BC-SUPER-QUALITY-1/312906217245?hash=item48daa9f71d%3Ag%3Ax4cAAOSwzNFeALct&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN MOSAIC GLASS SPOON 30059 SUPER QUALITY ( 2 ) ",60.13,United Kingdom,near east | ,household | ,glass | ,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-MOSAIC-GLASS-SPOON-300BC-SUPER-QUALITY-2/312906336274?hash=item48daabc812%3Ag%3AbS8AAOSwY8ZeAMkt&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE PHOENICIAN MOSAIC GLASS SPOON 30059 SUPER QUALITY ( 3 ) ",73.2,United Kingdom,near east | ,household | ,glass | ,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-MOSAIC-GLASS-SPOON-300BC-SUPER-QUALITY-3/312906432133?hash=item48daad3e85%3Ag%3AkbwAAOSw4tJeAN2M&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE HUGE SIZE ANCIENT EGYPTIAN BUST , LATE PERIOD 664 332 BC Large Over 1.468 ",56.21,United Kingdom,egyptian  | ,statue | ,?,hands_of_history,https://www.ebay.com/itm/RARE-HUGE-SIZE-ANCIENT-EGYPTIAN-BUST-LATE-PERIOD-664-332-BC-Large-Over-1-4kg/312906257128?hash=item48daaa92e8%3Ag%3AvvAAAOSwEGVeAL3w&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE LAPIS LAZULI GAMING DICE ( 1 ) ",11.11,United Kingdom,china | ,household | ,stone | ,hands_of_history,https://www.ebay.com/itm/RARE-LAPIS-LAZULI-GAMING-DICE-1/312906063193?hash=item48daa79d59%3Ag%3A5bAAAOSwwUJeAKn2&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE LAPIS LAZULI GAMING DICE ( 2 ) ",11.11,United Kingdom,china | ,household | ,stone | ,hands_of_history,https://www.ebay.com/itm/RARE-LAPIS-LAZULI-GAMING-DICE-2/312906232068?hash=item48daaa3104%3Ag%3A8sgAAOSwyR1eALk7&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE LATE MEDIEVAL SILVERED RING SUPERB DETAIL 6e6 GR 18 MM ",8.5,United Kingdom,medieval | ,jewellery | ,metal | ,ancientearth2006,https://www.ebay.com/itm/RARE-LATE-MEDIEVAL-SILVERED-RING-SUPERB-DETAIL-6-6-GR-18-MM/254453217356?hash=item3b3e97f84c%3Ag%3ApoQAAOSwRY1d9PHi&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE MEDIEVAL OTTOMAN silver PENDANT 3e6 GR 36 MM ",7.19,United Kingdom,medieval | ,jewellery | ,metal | ,ancientearth2006,https://www.ebay.com/itm/RARE-MEDIEVAL-OTTOMAN-SILVERD-PENDANT-3-6-GR-36-MM/254453254526?hash=item3b3e98897e%3Ag%3AKRQAAOSwp5ld9QCJ&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE NEAR EASTERN CYLINDER SEAL ( panther , birds , reindeer ) 12.8e6 32.02 ",13.72,United Kingdom,near east | ,jewellery | tool | ,stone | ,roman.land,https://www.ebay.com/itm/RARE-NEAR-EASTERN-CYLINDER-SEAL-panther-birds-reindeer-12-8gr-32-0mm/264565867910?hash=item3d995ac586%3Ag%3A5HkAAOSwyKZd88sj&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE NEAR EASTERN CYLINDER SEAL ( panther , spider , reindeer ) 9.16  33.0 ",44.44,United Kingdom,near east | ,jewellery | tool | ,stone | ,roman.land,https://www.ebay.com/itm/RARE-NEAR-EASTERN-CYLINDER-SEAL-panther-spider-reindeer-9-1gr-33-0mm/254452435757?hash=item3b3e8c0b2d%3Ag%3AugIAAOSwTvNd882K&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE NEAR EASTERN INDUS VALLEY TERRACOTTA MOTHER GODDESS IDOL STATUE CIRCA 500e3 ",18.38,United Kingdom,india | near east | ,religious | statue | ,terracotta | ,roman.land,https://www.ebay.com/itm/RARE-NEAR-EASTERN-INDUS-VALLEY-TERRACOTTA-MOTHER-GODDESS-IDOL-STATUE-CIRCA-500BC/254454171141?hash=item3b3ea68605%3Ag%3AEmsAAOSw889d9lfq&LH_Auction=1
2019-12-28 00:00:00,"Dec 28, 2019 Rare Norse Ancient Silver Viking Thors Hammer Mjolnir Mjölnir Amulet Pendant",51.8,Slovenia,viking | ,religious | jewellery | ,metal | ,ww2das,https://www.ebay.com/itm/Rare-Norse-Ancient-Silver-Viking-Thors-Hammer-Mjolnir-Mjolnir-Amulet-Pendant/223807569238?hash=item341bf87d56%3Ag%3As1MAAOSw9tFd%7ElC6&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ROMAN Glass PENDANT WITH ANIMAL BULL 3.00  29.02  ",15.69,United Kingdom,roman | ,jewellery | ,glass | ,roman.land,https://www.ebay.com/itm/RARE-ROMAN-Glass-PENDANT-WITH-ANIMAL-BULL-3-0gr-29-0mm/264565836888?hash=item3d995a4c58%3Ag%3AmH0AAOSw10Fd88O2&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ROMAN BLUE Glass PENDANT WITH ANIMAL RAM 2.427 24.20  ",14.38,United Kingdom,roman | ,jewellery | ,glass | ,roman.land,https://www.ebay.com/itm/RARE-ROMAN-BLUE-Glass-PENDANT-WITH-ANIMAL-RAM-2-4gr-24-2mm/264568782464?hash=item3d99873e80%3Ag%3A8RUAAOSwBq9d912y&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ROMAN Glass PENDANT WITH EAGLE 100 50 bbc 2.629 25.05  ",33.98,United Kingdom,roman | ,jewellery | ,glass | ,roman.land,https://www.ebay.com/itm/RARE-ROMAN-Glass-PENDANT-WITH-EAGLE-100-50-B-C-2-6gr-25-0mm/264565838560?hash=item3d995a52e0%3Ag%3ApHIAAOSwcuNd88Qr&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ROMAN SILVER FISH inscription PENDANT CIRCA 300 AD 3.927 mm ",16.98,United Kingdom,roman | ,jewellery | text | ,metal | ,ancientearth2006,https://www.ebay.com/itm/RARE-ROMAN-SILVER-FISH-incription-PENDANT-CIRCA-300-AD-3-9gr-40mm/254454879801?hash=item3b3eb15639%3Ag%3AmfIAAOSwI11d9zJZ&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE ROMAN SILVER PHALLUS PENDANT CIRCA 100 AD mm gr ",37.91,United Kingdom,roman | ,jewellery | ,metal | ,roman.land,https://www.ebay.com/itm/RARE-ROMAN-SILVER-PHALLUS-PENDANT-CIRCA-100-AD-35mm-11gr/254456351085?hash=item3b3ec7c96d%3Ag%3A0F8AAOSwvJVd-SjO&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE TELL half TERRACOTTA FEMALE IDOL STATUE CIRCA 3500 BC ",49.0,Cyprus,?,statue | ,terracotta | ,silverdenar,https://www.ebay.com/itm/RARE-TELL-HALAF-TERRACOTTA-FEMALE-IDOL-STATUE-CIRCA-3500-BC/114025767522?hash=item1a8c772262%3Ag%3A5%7EwAAOSwyVdd%7EjEn&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE VINTAGE GOLD PLATED RING STUNNING RARE STONES 1776 GR 18 MM ",15.03,United Kingdom,?,jewellery | ,stone | metal | ,ancientearth2006,https://www.ebay.com/itm/RARE-VINTAGE-GOLD-PLATED-RING-STUNNING-RARE-STONES-17-6-GR-18-MM/254453263768?hash=item3b3e98ad98%3Ag%3A65UAAOSwEaJd9QQw&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 RARE SAXON SILVER AX PENDANT DECORATED WITH ANIMAL CIRCA 700 1000 AD 5.6  mm ",69.28,United Kingdom,medieval | ,jewellery | ,metal | ,roman.land,https://www.ebay.com/itm/RARE-SAXON-SILVER-AX-PENDANT-DECORATED-WITH-ANIMAL-CIRCA-700-1000-AD-5-6gr-29mm/264570214399?hash=item3d999d17ff%3Ag%3A43UAAOSwa6hd-Swk&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Real Antique Roman Pottery ",14.38,United Kingdom,roman | ,vessel | ,terracotta | ,normski_1,https://www.ebay.com/itm/Real-Antique-Roman-Pottery/114036883154?hash=item1a8d20bed2%3Ag%3AexsAAOSwcOtcu0JV&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Religious Christian Cross Pendant Double Sided Circa 1400 1600 AD ",16.5,Cyprus,?,religious | jewellery | ,?,silverdenar,https://www.ebay.com/itm/Religious-Christian-Cross-Pendant-Double-Sided-Circa-1400-1600-AD/114025680219?hash=item1a8c75cd5b%3Ag%3AIoIAAOSw6NVd%7EihX&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 ROMAN / EARLY MEDIEVAL terracotta RELIEF DEPICTING LION circa 6009700 AD ",30.0,Bosnia and Herzegovina,roman | medieval | ,statue | ,terracotta | ,ad_praetorium_antiques,https://www.ebay.com/itm/ROMAN-EARLY-MEDIEVAL-TERRACOTA-RELIEF-DEPICTING-LION-circa-600-700-AD/133275824489?hash=item1f07dbb169%3Ag%3A7fsAAOSwRDVd-dye&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 ROMAN ANCIENT BRONZE ACTORS MASK 200 400 AD ",54.9,United Kingdom,roman | ,mask | ,metal | ,hands_of_history,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-ACTORS-MASK-200-400-AD/312905951074?hash=item48daa5e762%3Ag%3A09UAAOSwgqZeAJ1A&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 ROMAN ANCIENT BRONZE CROSSBOW BROOCH 200 400 AD ( 1 ) LARGE ",88.92,United Kingdom,roman | ,clothing | religious | ,metal | ,hands_of_history,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-CROSSBOW-BROOCH-200-400-AD-1-LARGE/312906295153?hash=item48daab2771%3Ag%3AnRUAAOSwjZFeAMKd&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 ROMAN ANCIENT BRONZE PLAQUE 200 400 AD ( 1 ) ",209.14,United Kingdom,roman | ,decoration | ,metal | ,hands_of_history,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-PLAQUE-200-400-AD-1/312906242863?hash=item48daaa5b2f%3Ag%3A6jMAAOSwM2deALqp&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 ROMAN ANCIENT BRONZE SHIELD 200 400 AD ( 1 ) ",20.91,United Kingdom,roman | ,weapon | ,metal | ,hands_of_history,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-SHIELD-200-400-AD-1/312906255885?hash=item48daaa8e0d%3Ag%3AHioAAOSwf1leAL4A&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 ROMAN ANCIENT BRONZE STATUE ON A STAND 200 400 AD ( 1 ) ",46.4,United Kingdom,roman | ,statue | ,metal | ,hands_of_history,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-STATUE-ON-A-STAND-200-400-AD-1/312906075995?hash=item48daa7cf5b%3Ag%3AiMwAAOSwqwxeAKsJ&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 ROMAN ANCIENT BRONZE STATUE ON A STAND 200 400 AD ( 2 ) ",116.33,United Kingdom,roman | ,statue | ,metal | ,hands_of_history,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-STATUE-ON-A-STAND-200-400-AD-2/312906325114?hash=item48daab9c7a%3Ag%3AqrgAAOSwWSVeAMcY&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Roman ANCIENT gold LOT Collection Rare Byzantine viking Greek statue glass ",79.99,Israel,roman | greek | viking | ,statue | ,metal | glass | ,noviagallery,https://www.ebay.com/itm/Roman-ANCIENT-gold-LOT-Collection-Rare-Byzantine-viking-Greek-statue-glass/133281434852?hash=item1f08314ce4%3Ag%3A01UAAOSwvJVd%7Ey9B&LH_Auction=1
2019-12-28 00:00:00,"Dec 28, 2019 Roman bronze applique Phalera. Medusa 100 - 300 ad",122.87,United Kingdom,roman | ,?,metal | ,jamesey123456,https://www.ebay.com/itm/Roman-bronze-applique-Phalera-Medusa-100-300-ad/254456254990?hash=item3b3ec6520e%3Ag%3ALEwAAOSw1z9d-Q3B&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Roman bronze ring ",2.88,United Kingdom,roman | ,jewellery | ,metal | ,jon.mcclaine,https://www.ebay.com/itm/Roman-bronze-ring/133282843893?hash=item1f0846ccf5%3Ag%3A7xAAAOSw4vpeAQWN&LH_Auction=1
2019-12-28 00:00:00,"Dec 28 , 2019 Roman brooch fly 200 300 AD ",21.5,United States,roman | ,clothing | ,?,davidvanvleckjr,https://www.ebay.com/itm/Roman-brooch-fly-200-300-AD/283715107072?hash=item420ebcf900%3Ag%3AiLEAAOSw7iZd7TWL&LH_Auction=1
