" 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (1)","roman",,,,,,
" 2018 3204	Ancient Roman bronze leg in form Dolphin ","roman",,,,,,
" 2018 Antique Pakistan TOP ANCIENT GANDHARA ERA TAXILA TERRACOTA HORSE HEAD SCULPTURE","indus",,,,,,
" 2019 90AB Very nice Byzantine bronze thimble H-25mm","byzantine",,,,,,
" 2018 3405	Ancient Roman bronze door-lock bolt","roman",,,,,,
" 2018 ANCIENT VIKING SILVER  Tobacco Pipe VICTORIAN ASHTRAY ENGRAVED  museum  artifact","viking",,,,,,
" 2018 Scarce Ancient Roman Legionary Bronze Lion Mount","roman",,,,,,
" 2018 ANCIENT ROMAN BRONZE PATERA HANDLE - EXTREMELY RARE! - 100 AD","roman",,,,,,
" 2019 SAHARIAN Neolithic Terracotta POT - 110 mm diameter x 115 mm height","pre-historic",,,,,,
" 2019 Scythian Ax"," 2nd century AD","celt",,,,,
" 2019 DAVID STAR BRONZE ROMAN APPLIQUE","roman",,,,,,
" 2018 Tip top Egyptian faience eye shape","egyptian",,,,,,
" 2018 Egyptian faience Sahbti 12","5 cm.","egyptian",,,,,
" 2018 larger sized Sahara Neolithic celt"," 5 inches good usaage polish color","celt",,,,,
" 2019 LARGE ANCIENT EGYPTIAN WOODEN FEMALE SCULPTURE"," 18TH DYNASTY","egyptian",,,,,
" 2019 TOP CONDITION ANCIENT ROMAN IRON FIRE STARTER+++WITH the CHAIN+++","roman",,,,,,
" 2018 Wonderful Persian Nishapur Turquoise Stone With Unique Persian King Intaglio #5A","near east",,,,,,
" 2018 SET OF TWO ANCIENT VIKING NORSE BRONZE STRAP ENDS. DRAGON HEADS","viking",,,,,,
" 2018 Viking Bronze Hawking Bell"," England Find","viking",,,,,
" 2018 129-125 BC Seleucid King."," Demetrius II Nicator Ancient Greek Silver Tetradrachm","greek",,,,,
" 2018 PAIR OF AUTHENTIC UNUSUAL NOTCHED CELTS FROM OLD CHICAGO ARTIFACT COLLECTION","celt",,,,,,
" 2019 Rare ancient Roman bronze legionnaires large peace of Cutlery "," 2nd to 4th Centu","roman",,,,,
" 2018 UNUSED FIRST EDITION COPY OF WHO'S WHO IN INDIAN RELICS NO. 8",1992,"america",,,,,
" 2018 Egyptian Hieroglyphic Alphabet Mouse Mat","egyptian",,,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (1)","roman",,,,,
" 2018 Ancient Egyptian Blue Anubis  (c.3100-c.2890 BC)","egyptian",,,,,,
" 2019 UNUSUAL ANCIENT EGYPTIAN CONICAL OBJECT WITH HEIROGLYPHS. USE IS UNKNOWN","egyptian",,,,,,
" 2018 Roman Artefact","roman",,,,,,
" 2018 ANCIENT ROMAN BRONZE PLUMB BOB","roman",,,,,,
" 2018 Ancient Teracotta Head Bactrian C.300 BC NO RESERVE  #TR966","near east",,,,,,
" 2018 Amazing rare Coptic Egyptian papyrus in Greek or Latin lot of 5","egyptian",,,,,,
" 2018 Roman Old Wonderful Bronze Unique Animal Unique  Found piece     # 6Q","roman",,,,,,
" 2019 Amazing rare Coptic Egyptian papyrus Lot of 2 in Greek and Latin","egyptian",,,,,,
" 2018 Ancient Egyptian Blue Cat 2800 BC -2750 BC","egyptian",,,,,,
" 2019 Rare Ancient Egyptian Granite Stone Queen Nefertiti (c.1370 BC - C.1330 BC )","egyptian",,,,,,
" 2019 EVIL EYE BRONZE CELTIC APPLIQUE","celt",,,,,,
" 2018 IMAZING ANCIENT GREEK SLING SHOT BULLET VERY INTEREST 37","7 GR.31 MM","greek",,,,,
" 2019 Mixed Artifact Lot Roman"," Medieval etc.","roman",,,,,
" 2018 VERY RARE ROMAN IRON DECORATED HORSE CHAIN CIRCA 300-400 AD","roman",,,,,,
" 2018 Roman Old Lapis cat & Turtle crystal stone & Lapis CHESS piece    # 5i","roman",,,,,,
" 2018 LARGE AND IMPRESSIVE ANCIENT GANDHARA STONE  HEAD VERY RARE 145.1gr 65.5mm","indus",,,,,,
" 2018 Ancient Rare Roman Amethyest Stone Animal piece    # 5i","roman",,,,,,
" 2018 ANCIENT ROMAN BRONZE FINGER WITH ENAMEL","roman",,,,,,
" 2018 RARE 3000 BC Asian Bat Carving Stone Age Neolithic Ancient Artifact Hongshan","pre-historic",,,,,,
" 2018 ISLAMIC MEDIEVAL BRONZE & SILVER NIELLO DESIGNS WITH ISLAMIC DESCRIPTIONS BULL O","islamic",,,,,,
" 2018 STUNNING RARE SIZE ANCIENT ROMAN SILVER BIRD .1","3 16 MM","roman",,,,,
" 2018 Rare Ancient Egyptian Seated Queen Hatshepsut (18th Dynasty)","egyptian",,,,,,
" 2018 RARE GENUINE ANCIENT CELT DECORATED IRON ARTEFACT","celt",,,,,,
" 2018 ROMAN BRONZE LOCK BOLT FOR UNLOCKING CIRCA 100-300 AD","roman",,,,,,
" 2018 EXTREMELY RARE ROMAN GLASS PIPE PART CIRCA 100 AD","roman",,,,,,
" 2018 low outbid1$!!!Extremely Rare Old viking battle kisten coffin with Signature!!!!","viking",,,,,,
" 2018 ATLANTIS Bible Flood CTHULHU LEGEND Egypt  EGYPTIAN Roman Rome Greece GREEK MYTH","egyptian",,,,,,
" 2018 AUTHENTIC ANCIENT ROMAN BRONZE LEGIONARY HANDLE - H38","roman",,,,,,
" 2018 AWESOME ! SAHARIAN Neolithic Terracotta POT - 180 mm diameter x 180 mm height","pre-historic",,,,,,
" 2018 STUNNING LOT OF 5 ROMAN IRON ARTIFACTS CIRCA 200-400 AD","roman",,,,,,
" 2018 EXTREMELY RARE ANCIENT GREEK BRONZE MOLD FOR A FINGER CIRCA 2500-1500 BC","greek",,,,,,
" 2018 Mixed Artifact Lot Roman"," Medieval etc.","roman",,,,,
" 2018 6 MOJAVE DESERT LAKE MANIX PALEOLITHIC  STONE NEOLITHIC ARTIFACTS COLLECTION","pre-historic",,,,,,
" 2018 ROMAN EMPIRE or another ANTIQUE Europe EAGLE Bird without head METAL 60x35x25 mm","roman",,,,,,
" 2018 very rare ancient silver roman legionary artifact stunning","roman",,,,,,
" 2019 ROMAN ARCHAIC BRONZE OYSTER FORK - EXTREMELLY RARE ARTEFACT","roman",,,,,,
" 2018 ANCIENT VIKING  BELLS 6 PIECES","viking",,,,,,
" 2018 turquoise rosary"," real turquoise Stone"," Tasbeh"," Mesbaha"," Fayroz"," Persian Old","near east",
" 2018 111. Roman Lead Applilcation","roman",,,,,,
" 2018 Pair (2) Vintage MID CENTURY Era ROMAN GOD & GODDESS Man Lady PORTRAIT PAINTING","roman",,,,,,
" 2018 INTERESTING VIKING ARCHAIC CA.900 AD OPEN-WORK BRONZE FIRE STARTER WITH IRON BAR","viking",,,,,,
" 2018 *SC*CHOICE LOT OF ROMAN BRONZE ANTIQUITIES"," 1st-3rd cent. AD!","roman",,,,,
" 2018 ANCIENT RUINS art PAGAN MYTHOLOGY Archaeology CLASSICAL GREEK Egypt ROMAN EMPIRE","greek",,,,,,
" 2019 EGYPTIAN ANTIQUES ANTIQUITIES Scorpion Selket Serket Sculpture 3200-3101 BC","egyptian",,,,,,
" 2018 Old Antique Islamic / Ottoman / Oman / Saudi Nizwa Dallah Pot Arabic Copper","islamic",,,,,,
" 2018 ANCIENT EGYPTIAN STYLE BASTET HEAD","egyptian",,,,,,
" 2018 Egyptian faience Sahbti 11","2 cm.","egyptian",,,,,
" 2018 ROMAN ANCIENT BRONZE BIRD APPLIQUE- 200-400 AD (7)","roman",,,,,,
" 2018 Very good iron tips Vikings"," Kievan Rus 10-13 AD № 478/2.","viking",,,,,
" 2018 Fine 20th century Egyptian carved granite head","egyptian",,,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - RI Artilleryman","america",,,,,
" 2018 ANCIENT ROMAN IMPERIAL LEGIONARY BRONZE DIPLOMA FRAGMENT PART 2 OF 4 / 69/79 AD","roman",,,,,,
" 2018 Ancient Egyptian Mummy Shroud Fabric Swatch","egyptian",,,,,,
" 2019 Choice Little Sahara Neolithic Celt With Stand"," Prehistoric African Artifact","celt",,,,,
" 2018 Roman Terracotta Mould","roman",,,,,,
" 2018 5200Y.O: GREAT AX THIN BLADED 101mms DANISH STONE AGE NEOLITHIC FLINT SILEX TRB","pre-historic",,,,,,
" 2018 SCARCE CIRCA 100-300AD ROMAN ERA BRONZE PATERA OR POMMEL RAMS HEAD","roman",,,,,,
" 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (2)","indus",,,,,,
" 2018 Large Lot Of Original Pre Columbian Ritualistic Gods Heads And More","america",,,,,,
" 2019 Very Rare Roman Bronze OpenWork Application depicting Dog chasing a Hare","roman",,,,,,
" 2018 6.5'' Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar","islamic",,,,,,
" 2018 CIRCA 100-400 AD ERA ROMAN BRONZE EUROPEAN HEAD OF A BABY MOUNT","roman",,,,,,
" 2018 rare Ancient antique Bronze viking Candlestick artifact beautiful authentic","viking",,,,,,
" 2018 ANCIENT ROMAN BRONZE MEDUSA MOUNT DECORATION - 100/200 AD - RARE","roman",,,,,,
" 2018 larger sized Sahara Neolithic celt",6.5," polished"," some color","celt",,,
" 2018 VERY RARE-CIRCA 1500-315BCE ANCIENT EGYPTIAN ‘THE UNKNOWN PHARAOH’ W/HIEROGLYPHS","egyptian",,,,,,
" 2018 INDUS VALLEY TERRACOTTA APPLIQUE WITH GEOMETRIC DESIGN RARE ANCIENT ARTIFACT (1)","indus",,,,,,
" 2018 Authentic Egyptian Antiquities Goddess - Made in Egypt ","egyptian",,,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - Virginia Officer","america",,,,,
" 2018 EXTREMELY RARE ROMAN PERIOD COMPACT Bronze & Iron PLUMB BOB+++","roman",,,,,,
" 2018 SAHARIAN Neolithic Terracotta POT - 90 mm diameter x 80 mm height","pre-historic",,,,,,
" 2018 DETECTOR FINDS ANCIENT ROMAN CASKET HANDLE","roman",,,,,,
" 2019 ANTIQUE/ANTIQUITIE - OLD CARVED STONE SAMOVAR; PERSIAN"," MIDDLE EASTERN","near east",,,,,
" 2019 SAHARA NEOLITHIC CELT - LAWSON","celt",,,,,,
" 2018 SAHARIAN Neolithic Terracotta POT - 110 mm diameter x 85 mm height","pre-historic",,,,,,
" 2018 Ancient Greek Bronze Artifacts  Indefinite L= 40-60mm Quality Rare","greek",,,,,,
" 2018 RARE ANCIENT GANDHARA BRONZE RAM NICE QUALITY (2)","indus",,,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (1)","roman",,,,,
" 2018 Rare Ancient Egyptian Blue Stone ISIS - Old Kingdom (c. 2686–2181 BCE )","egyptian",,,,,,
" 2018 Rare ancient Roman king wonderful roman glass colorful Nazir plate","roman",,,,,,
" 2018 yatagan ottom shword.gigant 90 sm ottoman yatagan .shamshir pala kilich.","islamic",,,,,,
" 2019 Kievan Rus -  Ancient ax of the iron Vikings","viking",,,,,,
" 2018 Rare Ancient Egyptian ISIS - Old Kingdom (c. 2686–2181 BCE )","egyptian",,,,,,
" 2018 ANCIENT ROMAN IMPERIAL LEGIONARY BRONZE DIPLOMA FRAGMENT PART 4 OF 4 / 69/79 AD","roman",,,,,,
" 2018 ANTIQUE GREEK EGYPTIAN INTAGLIO SPHINX CARNELIAN AGATE STONE RARE SOUVENIR","egyptian",,,,,,
" 2018 STUNNING ANCIENT ROMAN BRONZE LEGIONARY SOLDIER CIRCA 600-300BCE","roman",,,,,,
" 2018 Roman Bronze Thimble","roman",,,,,,
" 2018 Amazing rare Coptic Egyptian papyrus Lot of 9 in Greek and Latin"," hieroglyphs","egyptian",,,,,
" 2018 Vintage Greek Handmade 24K Gold Amphora","greek",,,,,,
" 2019 Rare Found Roman Unique Old Ceramic Tile With Painted Queen & bird  21x15 cm","roman",,,,,,
" 2018 Roman Rare Old Unique Lapis lazuli Stone Animal stone   # 7J","roman",,,,,,
" 2018 Museum Replica Of Greek Urn with Lead Tag - #PT","greek",,,,,,
" 2018 Beautiful design and rare (hard to find) solid Brass Islamic tea set ..","islamic",,,,,,
" 2018 SCARCE BYZANTINE BRONZE MOLD CIRCA 500-700 AD","byzantine",,,,,,
" 2019 ISLAMIC OTTOMAN INCENSE PERFUME BURNER","islamic",,,,,,
" 2019 Sahara Neolithic Serrated Blade - Translucent - Authentic","pre-historic",,,,,,
" 2018 UNUSED FIRST EDITION COPY OF WHO'S WHO IN INDIAN RELICS NO. 8",1992,"america",,,,,
" 2019 CIRCA 100-300AD ROMAN ERA BRONZE SURGICAL IMPLEMENT. WELL PRESERVED","roman",,,,,,
" 2018 Antique Vintage Egyptian Pharaoh God Large Carved Wood and Painted Sculpture Old","egyptian",,,,,,
" 2018 Roman Lock Mechanism","roman",,,,,,
" 2018 3265	Ancient Roman bone item with lead to play","roman",,,,,,
" 2018 Rare Ancient Egyptian Blue Cat Attached With Queen Hatshepsut 2800 BC -2750 BC","egyptian",,,,,,
" 2018 SET OF 3 PHARAOH STONE PYRAMIDS Marble Alabaster King Khufu Menkaure PYRAMID OOP","egyptian",,,,,,
" 2018 2853	Ancient Roman terracotta hollow head"," most likely from a toy","roman",,,,,
" 2018 AWESOME ! SAHARIAN Neolithic Terracotta POT - 200 mm diameter x 180 mm height","pre-historic",,,,,,
" 2018 English Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar","islamic",,,,,,
" 2018 VERY BEAUTIFUL CIRCA 715-332BC ANCIENT EGYPTIAN HORUS GOD","egyptian",,,,,,
" 2018 Antique Dallah Coffee Arab Gulf Islamic Pot Copper Hight 29 cm","islamic",,,,,,
" 2019  INDIAN ARTIFACTS THE BEST OF THE MIDWEST (2004) FROM THE DAVID STILP LIBRARY","america",,,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (1)","roman",,,,,
" 2018 VERY RARE"," GENUINE ROMAN PERIOD SMALL TERRACOTTA POT+++","roman",,,,,
" 2018 THE HISTORY OF ROME 1819","roman",,,,,,
" 2018 SCARCE ANCIENT ROMAN LEGIONARY BRONZE OBJECT EAGLE AQUILLA","roman",,,,,,
" 2018 ANTIQUE Fragment PART Metal VIKING Kievan RUS' Old Europe 10-12th UKRAINE","viking",,,,,,
" 2018 ANTIQUE ORIGINAL  HANDMADE SILVER CALIGRAPHY IRON  OTTOMAN ISLAMIC SCISSORS","islamic",,,,,,
" 2018 Ancient Egyptian Granite Cat 2800 BC -2750 BC","egyptian",,,,,,
" 2018 Outstanding Byzantine Bronze ICON of  SAINT - WARRIOR  circa 1200 AD  (+382)","byzantine",,,,,,
" 2019 100% genuine Metal Detector Finds Joblot roman"," medieval"," neolithic"," georgian","roman",,,
" 2019 ANTIQUE BRASS 4 ISLAMIC ILAM SIZE BETWEEN 1 TO 4 INCH","islamic",,,,,,
" 2018 NICE ROMAN BRONZE MOUNT BOSS APPLIQUE CIRCA 200 AD","roman",,,,,,
" 2018 Ancient Roman Bronze -Great lot of artifacts Romans 100/300 A.D.","roman",,,,,,
" 2019 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (1)","roman",,,,,
" 2018 393-294 BC Attica Athens Athena / Owl Ancient Greek Silver Tetradrachm NGC AU","greek",,,,,,
" 2019 Craft Аx -  Kievan Rus"," Vikings 9 - 11th century AD","viking",,,,,
" 2018 23rd-28th Nov 2018 EGYPTIAN ANTIQUITIES SALE: catalogues [3]","egyptian",,,,,,
" 2018 Eleven Persian .875 Solid Silver Hand Chased 4 Coaster Dishes SIGNED 695 Grams!","near east",,,,,,
" 2018 Roman casting mould. Cirencester find","roman",,,,,,
" 2019 iridescent glass bottom fragment Celtic Latènetime ca.300BC","celt",,,,,,
" 2018 LOT OF 3pcs. ANCIENT ROMAN IRON KNIVES"," WELL CLEANED AND PRESERVED!!!","roman",,,,,
" 2018 ancient antique gold roman jewelry/piercing","roman",,,,,,
" 2018 AMAZING ! SAHARIAN Neolithic Terracotta POT - 10 cm diameter x 11.5 cm height","pre-historic",,,,,,
" 2018 RARE ANTIQUE VINTAGE CHINESE EXOTIC WOOD FABRIC LANTERN VERY UNIQUE  Not Paper","china",,,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (2)","roman",,,,,
" 2018 ANCIENT ROMAN BRONZE  RAM HEAD DECORATION / MOUNT - 100 AD - RARE","roman",,,,,,
" 2018 Rare Ancient Egyptian Relief Limestone  Of Queen Hatshepsut (c. 1478–1458 BC )","egyptian",,,,,,
" 2018 Amazing rare Coptic Egyptian papyrus Lot of 4 in Greek and Latin","egyptian",,,,,,
" 2018 Amazing rare Coptic Egyptian papyrus in Greek or Latin big","egyptian",,,,,,
" 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (1)","roman",,,,,,
" 2018 Viking period 37 bronze fragments - restorer's dream","viking",,,,,,
" 2018 4500Y.O: FANTASTIC CORE 200mms + BLADE LIVRE DE BEURRE STONE AGE NEOLITHIC BBC","pre-historic",,,,,,
" 2018 Rare Ancient Egyptian Priest Hor (23d Dynasty)","egyptian",,,,,,
" 2018 305-282 BC Ptolemaic Kingdom Ptolemy I Ancient Greek Silver Tetradrachm","egyptian",,,,,,
" 2018 Rare Ancient Egyptian Amenhotep III (c. 1391–1353 BC).","egyptian",,,,,,
" 2018 Large Antique Egyptian Bronze Pyramid~Etched Brass/Copper~Ancient Egypt King Tut","egyptian",,,,,,
" 2018 Rare Ancient Egyptian Royal Relief Fragment  of a Woman","egyptian",,,,,,
" 2018 Scythian"," c. 7th-6th century BC. ZOOMORPHIC APPLICATION - WOLF'S HEAD","celt",,,,,
" 2018 GENUINE Ancient Viking DECORATED BRONZE clean the ear from sulfur","viking",,,,,,
" 2018 (4) Fine Sahara Neolithic Stone Celts"," Collectible Prehistoric African Artifact","celt",,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - Georgia Drummer","america",,,,,
" 2018 Old Roman Agate Animal Tiger","roman",,,,,,
" 2018 JOB LOT OF 13 ANCIENT ROMAN MEDIEVAL BRONZE ARTEFACTS METAL DETECTING FINDS","roman",,,,,,
" 2018 Brass Islamic Aerobic Dallah","islamic",,,,,,
" 2018 Perfect Viking Firestarter Flint 8-10 Kievan Rus","viking",,,,,,
" 2018 440-404 BC Attica"," Athens Athena / Owl Ancient Greek Silver Tetradrachm","greek",,,,,
" 2018 SCARCE CIRCA 300-400AD ROMAN ERA BRONZE AND IRON LEGIONARY OBJECT","roman",,,,,,
" 2018 English Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar","islamic",,,,,,
" 2018 SCARCE ANCIENT EGYPTIAN FAIENCE SAIL BOAT WITH ANUBIS AND HORUS SEATED","egyptian",,,,,,
" 2018 5800Y.O: WONDERFUL AX 130mms! DANISH STONE AGE NEOLITHIC FLINT MEGALITH TRB","pre-historic",,,,,,
" 2018 RICHLY DECORATED VIKING ERA Bronze/IRON Fire Starter - INTERESTING MODEL","viking",,,,,,
" 2018 3366	Ancient Roman bronze door-lock bolt","roman",,,,,,
" 2018 95-75 BC Philip I Seleucid Kingdom Ancient Greek Silver Tetradrachm VF","greek",,,,,,
" 2018 Roman Bronze Lock","roman",,,,,,
" 2019 *SC*RARE GREEK LEAD SLING BULLIT w. DECORATION"," ca. 5th.-1st. BC!","greek",,,,,
" 2018 Military Fire Starter"," Bronze and Iron"," Roman Imperial"," 1st to 2nd century A.D.","roman",,,
" 2019 ANTIQUE BRASS 4 ISLAMIC ILAM SIZE BETWEEN 1 TO 4 INCH","islamic",,,,,,
" 2018 Rare ROMAN PERIOD > Ancient Roman leather workers IRON PUNCH / SPIKE - 100 AD*^*","roman",,,,,,
" 2018 Egyptian Antiques Relief Male circumcision scene Wall Of Art","egyptian",,,,,,
" 2019 Roman Very Old Patina Glass with all around intaglio Hunters "," Animal  # 8J","roman",,,,,
" 2018 Rare Ancient Egyptian ISIS - Old Kingdom (c. 2686–2181 BCE )","egyptian",,,,,,
" 2018 CIRCA 100BC-100AD ANCIENT INDO-SCYTHIAN BRONZE HORSE MOUNT.","celt",,,,,,
" 2019 ancient Egyptian Wooden Boat (old Kingdom)","egyptian",,,,,,
" 2019 BRITISH DETECTOR FINDS PAIR OF TWO ANCIENT VIKING BRONZE APPLIQUES W/DRAGON HEAD","viking",,,,,,
" 2018 A DICTIONARY OF ROMAN & GREEK ANTIQUITIES"," 1700. With Maps.","greek",,,,,
" 2019 RARE ! SAHARIAN Neolithic Terracotta COVER/PLUG - 100 mm dia x 4.5 mm height","pre-historic",,,,,,
" 2018 BRITISH FOUND ANCIENT CELTIC BRONZE STRAP END","celt",,,,,,
" 2018 Authentic Unique Greek Terracotta Head 5/4th Century B.C.","greek",,,,,,
" 2018 SCARCE - GREEK ARCHAIC PERIOD BRONZE MOUND DEPICTING LION ATTACKING A BOAR CA 75","greek",,,,,,
" 2018 Bactrian rare old intaglio amuelt","near east",,,,,,
" 2018 Ancient Egyptian Black Cat 2800 BC -2750 BC","egyptian",,,,,,
" 2019 ancient Viking small bronze bell REALLY ancient","viking",,,,,,
" 2018 Large ancient Egyptian Wooden Boat (old Kingdom)","egyptian",,,,,,
" 2018 Ancient & Medieval Artifacts Lot Antiquities Metal Detector Find European Viking","viking",,,,,,
" 2018 Аncient Great fighting iron artifact Kievan Rus Vikings 11-13 AD № 444/1.","viking",,,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - Penn. Rifleman","america",,,,,
" 2018 Roman Bronze Elephant Miniature","roman",,,,,,
" 2018 Antique Toothpick Kievan Rus' or VIKING Metal Bronze Rare","viking",,,,,,
" 2018 MASSIVE-ROMAN BRONZE WINGED PHALLUS FERTILITY SYMBOL 1st CENTURY BC-AD","roman",,,,,,
" 2018 CARVED EGYPTIAN ?  PORTRAIT IN  STONE","egyptian",,,,,,
" 2018 Ancient Medieval Artifacts Lot Antiquities Metal Detector Find European Viking 2","viking",,,,,,
" 2018 Ancient Medieval Artifacts Lot Antiquities Metal Detector Find European Viking 3","viking",,,,,,
" 2019 TOP CONDITION ANCIENT ROMAN IRON FIRE STARTER+++WITH A FLINT+++","roman",,,,,,
" 2018 Indo-Greek Stone Palette","indus",,,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (1)","roman",,,,,
" 2018 EGYPTIAN ANTIQUES ANTIQUITIES The Unfinished Head of Nefertiti 1370-1336 BC","egyptian",,,,,,
" 2018  GREAT ROMAN SILVER  APPLIQUE","roman",,,,,,
" 2018 Rare Ancient Egyptian Blue Stone ISIS - Old Kingdom (c. 2686–2181 BCE )","egyptian",,,,,,
" 2019 LARGE ANCIENT ROMAN RED GLASS PLATE 1st Century A.D. (1) 19 CM WIDE !!!!!!!!","roman",,,,,,
" 2018 Ancient Artifact  - ROMAN PERIOD Iron Chain 23 long ***TOP CONDITION***","roman",,,,,,
" 2019 LOT OF 26 ANCIENT GREEK ROMAN & ISLAMIC ITEMS  //977","islamic",,,,,,
" 2018 ANCIENT QUEEN ENGRAVED FACE ROMAN AGATE STONE    # 5M","roman",,,,,,
" 2018 ANTIQUE VINTAGE CHINESE JAPANESE PAPER LANTERN VERY RARE 1800s #2","japan",,,,,,
" 2018 AUTHENTIC ANCIENT ROMAN BRONZE DECORATED WINGED VICTORY MOUNT - H174","roman",,,,,,
" 2018 Egyptian blue faience Horus the Child-Harpocrates 3","4 cm.","egyptian",,,,,
" 2018 Large Ancient Viking Iron Chainmail Sheet Rare 10th 11th Century Medieval Roman","viking",,,,,,
" 2018 95-75 BC Philip I Seleucid Kingdom Ancient Greek Silver Tetradrachm F","greek",,,,,,
" 2018 Roman Bronze Moon Gazing Hare Miniature","roman",,,,,,
" 2018 25. Roman Application Gold With Silver","roman",,,,,,
" 2018 Ancient Unique Fantastic Roman Bronze Head of Gorgon Medusa 1st-4th  century AD","roman",,,,,,
" 2018 ANCIENT BRONZE ROMAN TO MEDIEVAL APPLICATION DECORATION - PHALERA - LOT OF 2","roman",,,,,,
" 2018 GREEK MAN & PILLAR CDV PHOTO BY X VATHIS GREECE FUSTANELLA TSAROUCHI TASSEL CAP","greek",,,,,,
" 2018 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS (with 2 geese)  5.6gr 21mm","roman",,,,,,
" 2018 Rare Roman Lock Mechanism","roman",,,,,,
" 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (2)","roman",,,,,,
" 2018 RICHLY DECORATED VIKING ERA Bronze Fire Starter - INTERESTING MODEL","viking",,,,,,
" 2018 Authentic Unique Greek Terracotta Head 5/4th Century B.C.","greek",,,,,,
" 2018 ROMAN ANCIENT BRONZE ANIMAL APPLIQUE- 200-400 AD (1)","roman",,,,,,
" 2018  FERTILITI APPLIQUE ROMAN BRONZE","roman",,,,,,
" 2019 3 Colorful Sahara Neolithic Blades","pre-historic",,,,,,
" 2019 Stunning Ancient Roman Glass Unique Lion Face #SR346","roman",,,,,,
" 2018 Roman Period Bronze Hydria Handle God Dionysus 100 AD","roman",,,,,,
" 2019 ISLAMIC ","JADE STONE ENGRAVED YAD ALLAH FOOGH AY DIHAM"," THE HAND OF GOD ABOVE ALL","islamic",,,,
" 2018 VIKINGS STEEL WATCH NEW 2018 (RARE)","viking",,,,,,
" 2018 3pcs Roman Glass Patina Ancient Fragment Sepphoris Zippori  Diocaesaraea Israel","near east",,,,,,
" 2018 Roman bronze door lock lot","roman",,,,,,
" 2019 CIRCA 100-300AD ROMAN ERA BRONZE SURGICAL IMPLEMENT. RARE.","roman",,,,,,
" 2018 Byzantine encolpio 11th-12th centuries","byzantine",,,,,,
" 2018 Ancient roman bronze latch Circa 300 AD.  11.6 grams","roman",,,,,,
" 2018 ANCIENT ROMAN BRONZE PATERA HANDLE - LOT OF 3 PIECES - 100/200 AD - RARE","roman",,,,,,
" 2019 Superb 2 Ancient antique Spanish Heavy Roman Bronze Bell campane 2-4th. C","roman",,,,,,
" 2018 BIG ! SAHARIAN Neolithic Terracotta POT - 23 cm diameter x 13 cm height","pre-historic",,,,,,
" 2019 Egyptian faience Sahbti 11","2 cm.","egyptian",,,,,
" 2019  ANCIENT ROMAN -OSTROGOTHIC  MILITARY APLIQUE","roman",,,,,,
" 2019 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA PLATE -  L938","roman",,,,,,
" 2018  GREAT ROMAN   APPLIQUE","roman",,,,,,
" 2018 Ancient Egyptian Style Satue Of Two Seated Rulers","egyptian",,,,,,
" 2018 Ancient Bronze Artefacts Bactrian 300 BC No Reserve #S2515","near east",,,,,,
" 2019 AUTHENTIC ANCIENT CELTIC BRONZE AGE PAIR OF TOGGLES - H884","celt",,,,,,
" 2018  MEDIEVAL- POST MEDIEVAL ROMAN  NEOLITHIC  DETECTING FINDS","roman",,,,,,
" 2018 A Group of Ancient Metal Artefacts"," from the Middle East.","near east",,,,,
" 2018 PICKOK TAIL RARE ROMAN APPLICATION","roman",,,,,,
" 2018 SUPERB LARGE 10 3/8 BONDED MARBLE ROMAN FOOT SCULPTURE Reproduction MINT!!","roman",,,,,,
" 2018 23rd-28th Nov 2018 GREEK ANTIQUITIES SALE: catalogues [3]","greek",,,,,,
" 2018 95-75 BC Philip I Seleucid Kingdom Ancient Greek Silver Tetradrachm VF","greek",,,,,,
" 2018 (2) Copper Greek Handicraft Wall Hanging Plates Assorted One Ceramic","greek",,,,,,
" 2018 MUSEUM QUALITY VIKING BRONZE APPLIQUE WITH A PANTHER HEAD CIRCA 900 AD","viking",,,,,,
" 2018 RARE ROMAN IRON FORK CIRCA 100-200 AD","roman",,,,,,
" 2018 CIRCA 1264 B.C ANCIENT EGYPTIAN FUNERARY BOAT W/HIEROGLYPHS - ANUBIS - RAMSIS","egyptian",,,,,,
